,layer,method,number,accuracy,maxdepth
1373,model.edge_s2s,SAE,73,0.7806122448979592,2
1374,model.node_s2s,SAE,98,0.898936170212766,2
1375,model.output_proj.layers.2,SOM,0,0.9825581395348837,2
1376,model.state_encoder.layers.1,baseline,8,0.8153846153846154,2
1377,model.blocks.0.activation,SAE,25,0.7106598984771574,2
1378,model.node_s2s,baseline,8,0.9242424242424242,2
1379,model.node_s2s,SAE,186,0.8939393939393939,2
1380,model.blocks.0.activation,SOM,17,0.9736842105263158,2
1381,model.edge_s2s,SAE,59,0.7329842931937173,2
1382,model.blocks.1.activation,SAE,29,0.9326424870466321,2
1383,model.state_encoder.layers.1,SAE,6,0.8061224489795918,2
1384,model.edge_s2s,baseline,46,0.8080808080808081,2
1385,model.blocks.2.activation,SOM,13,0.9668874172185431,2
1386,model.node_s2s,SOM,2,1.0,2
1387,model.node_s2s,SAE,0,0.9034090909090909,2
1388,model.edge_s2s,SAE,109,0.7272727272727273,2
1389,model.blocks.2.activation,SAE,17,0.8316326530612245,2
1390,model.node_s2s,SAE,32,0.9270833333333334,2
1391,model.edge_s2s,SAE,45,0.8928571428571429,2
1392,model.edge_s2s,SOM,24,0.9689119170984456,2
1393,model.node_s2s,SAE,84,0.9047619047619048,2
1394,model.blocks.0.activation,baseline,2,0.9368421052631579,2
1395,model.edge_s2s,baseline,54,0.9846153846153847,2
1396,model.blocks.2.activation,SOM,24,0.968944099378882,2
1397,model.node_s2s,SOM,22,0.9941520467836257,2
1398,model.state_encoder.layers.1,baseline,4,0.9479166666666666,2
1399,model.blocks.1.activation,SAE,33,0.9540816326530612,2
1400,model.node_s2s,SAE,189,0.9270833333333334,2
1401,model.node_s2s,baseline,61,0.84,2
1402,model.state_encoder.layers.1,SAE,7,0.8704663212435233,2
1403,model.blocks.0.activation,SAE,46,0.9282051282051282,2
1404,model.edge_s2s,SAE,191,0.8860103626943006,2
1405,model.edge_s2s,SAE,20,0.7846153846153846,2
1406,model.node_s2s,SAE,30,0.9191919191919192,2
1407,model.node_s2s,baseline,32,0.9242424242424242,2
1408,model.node_s2s,baseline,38,0.7424242424242424,2
1409,model.state_encoder.layers.1,SOM,10,0.952054794520548,2
1410,model.blocks.1.activation,SOM,16,0.9712643678160919,2
1411,model.blocks.1.activation,SAE,35,0.9076923076923077,2
1412,model.edge_s2s,SAE,91,0.9020618556701031,2
1413,model.blocks.2.activation,baseline,13,0.844559585492228,2
1414,model.blocks.1.activation,baseline,8,0.8153846153846154,2
1415,model.edge_s2s,SAE,6,0.8848167539267016,2
1416,model.blocks.1.activation,SAE,10,0.9340659340659341,2
1417,model.node_s2s,SAE,16,0.8854166666666666,2
1418,model.edge_s2s,SAE,125,0.78125,2
1419,model.edge_s2s,SAE,41,0.8186528497409327,2
1420,model.node_s2s,baseline,11,1.0,2
1421,model.edge_s2s,SAE,71,0.8298969072164949,2
1422,model.blocks.1.activation,SOM,3,0.9724137931034482,2
1423,model.node_s2s,SOM,16,0.9939393939393939,2
1424,model.state_encoder.layers.1,SAE,24,0.8994708994708994,2
1425,model.state_encoder.layers.1,SAE,39,0.9182389937106918,2
1426,model.blocks.1.activation,SAE,16,0.9949494949494949,2
1427,model.state_encoder.layers.1,SOM,24,0.9787234042553191,2
1428,model.blocks.1.activation,SOM,23,0.965034965034965,2
1429,model.node_s2s,SAE,55,0.9206349206349206,2
1430,model.edge_s2s,SAE,124,0.7395833333333334,2
1431,model.node_s2s,SAE,119,0.9119170984455959,2
1432,model.node_s2s,SAE,132,0.86,2
1433,model.edge_s2s,baseline,47,0.8631578947368421,2
1434,model.node_s2s,SAE,18,0.9090909090909091,2
1435,model.node_s2s,SAE,88,0.9128205128205128,2
1436,model.edge_s2s,SAE,176,0.8367346938775511,2
1437,model.edge_s2s,SAE,8,0.9375,2
1438,model.blocks.1.activation,SAE,28,0.9259259259259259,2
1439,model.edge_s2s,SOM,2,0.987012987012987,2
1440,model.blocks.0.activation,SAE,17,0.8724489795918368,2
1441,model.edge_s2s,SAE,122,0.9086294416243654,2
1442,model.node_s2s,baseline,37,0.9744897959183674,2
1443,model.blocks.0.activation,SAE,34,0.8979591836734694,2
1444,model.blocks.2.activation,baseline,6,0.84,2
1445,model.blocks.2.activation,SAE,47,0.893491124260355,2
1446,model.edge_s2s,baseline,50,0.883248730964467,2
1447,model.output_proj.layers.2,baseline,2,0.9368421052631579,2
1448,model.blocks.1.activation,SOM,2,0.9617834394904459,2
1449,model.edge_s2s,SAE,126,0.8934010152284264,2
1450,model.output_proj.layers.2,SAE,41,0.7989949748743719,2
1451,model.blocks.2.activation,SOM,14,0.9539473684210527,2
1452,model.blocks.1.activation,SOM,12,0.9767441860465116,2
1453,model.node_s2s,baseline,31,0.8808290155440415,2
1454,model.blocks.2.activation,baseline,2,0.9368421052631579,2
1455,model.edge_s2s,SAE,110,0.8756476683937824,2
1456,model.blocks.0.activation,SAE,19,0.8232323232323232,2
1457,model.state_encoder.layers.1,SAE,13,0.9798994974874372,2
1458,model.node_s2s,SAE,129,0.9326424870466321,2
1459,model.edge_s2s,SAE,113,0.7938144329896907,2
1460,model.node_s2s,SAE,181,0.90625,2
1461,model.node_s2s,SAE,162,0.8838383838383839,2
1462,model.edge_s2s,SAE,10,0.7857142857142857,2
1463,model.blocks.2.activation,SAE,5,0.9187817258883249,2
1464,model.blocks.0.activation,baseline,15,0.9597989949748744,2
1465,model.blocks.0.activation,SAE,7,0.9015544041450777,2
1466,model.edge_s2s,SAE,119,0.8622448979591837,2
1467,model.blocks.0.activation,SOM,2,0.9548387096774194,2
1468,model.output_proj.layers.2,baseline,13,0.844559585492228,2
1469,model.edge_s2s,baseline,20,0.914572864321608,2
1470,model.node_s2s,baseline,14,0.9052631578947369,2
1471,model.blocks.1.activation,SAE,17,0.9696969696969697,2
1472,model.node_s2s,SAE,151,0.921875,2
1473,model.blocks.2.activation,SOM,12,0.9715909090909091,2
1474,model.edge_s2s,SOM,7,0.9877300613496932,2
1475,model.node_s2s,SAE,11,0.8842105263157894,2
1476,model.node_s2s,SAE,110,0.8882978723404256,2
1477,model.edge_s2s,baseline,15,0.8279569892473119,2
1478,model.output_proj.layers.2,SAE,43,0.8756476683937824,2
1479,model.edge_s2s,SAE,85,0.8795811518324608,2
1480,model.edge_s2s,SAE,147,0.9285714285714286,2
1481,model.edge_s2s,SAE,62,0.8677248677248677,2
1482,model.edge_s2s,SAE,153,0.8469387755102041,2
1483,model.node_s2s,SAE,153,0.898989898989899,2
1484,model.edge_s2s,SOM,4,0.9880952380952381,2
1485,model.output_proj.layers.2,SAE,6,0.8592964824120602,2
1486,model.output_proj.layers.2,baseline,1,0.8333333333333334,2
1487,model.blocks.0.activation,SAE,40,0.7614213197969543,2
1488,model.node_s2s,SAE,12,0.9322916666666666,2
1489,model.edge_s2s,SAE,0,0.8958333333333334,2
1490,model.output_proj.layers.2,SAE,10,0.935,2
1491,model.edge_s2s,SAE,30,0.8631578947368421,2
1492,model.blocks.0.activation,SOM,20,0.9791666666666666,2
1493,model.node_s2s,SAE,21,0.9109947643979057,2
1494,model.blocks.2.activation,SAE,34,0.9343434343434344,2
1495,model.edge_s2s,baseline,57,0.9292929292929293,2
1496,model.edge_s2s,SAE,136,0.7927461139896373,2
1497,model.state_encoder.layers.1,SOM,17,0.9741935483870968,2
1498,model.output_proj.layers.2,SOM,21,0.8838383838383839,2
1499,model.blocks.1.activation,baseline,5,0.9128205128205128,2
1500,model.edge_s2s,SAE,52,0.9242424242424242,2
1501,model.blocks.1.activation,SOM,21,0.9657142857142857,2
1502,model.node_s2s,SAE,161,0.8232323232323232,2
1503,model.blocks.2.activation,SOM,6,0.9565217391304348,2
1504,model.output_proj.layers.2,SAE,19,0.8564102564102564,2
1505,model.blocks.1.activation,SAE,13,0.9441624365482234,2
1506,model.blocks.0.activation,SAE,20,0.8769230769230769,2
1507,model.node_s2s,SAE,107,0.8842105263157894,2
1508,model.edge_s2s,SAE,47,0.8578947368421053,2
1509,model.node_s2s,baseline,49,0.885,2
1510,model.state_encoder.layers.1,SAE,28,0.7979274611398963,2
1511,model.blocks.0.activation,SAE,28,0.8717948717948718,2
1512,model.output_proj.layers.2,SAE,2,0.9487179487179487,2
1513,model.blocks.1.activation,SAE,42,0.98989898989899,2
1514,model.blocks.2.activation,SAE,29,0.9390243902439024,2
1515,model.node_s2s,SAE,111,0.9,2
1516,model.node_s2s,baseline,47,0.8341708542713567,2
1517,model.blocks.0.activation,SAE,8,0.923469387755102,2
1518,model.edge_s2s,SAE,25,0.8808290155440415,2
1519,model.state_encoder.layers.1,SAE,20,0.8453038674033149,2
1520,model.edge_s2s,baseline,21,0.934010152284264,2
1521,model.state_encoder.layers.1,SAE,16,0.8608247422680413,2
1522,model.blocks.1.activation,baseline,3,0.9343434343434344,2
1523,model.node_s2s,SAE,127,0.8756756756756757,2
1524,model.state_encoder.layers.1,SAE,17,0.9489795918367347,2
1525,model.blocks.2.activation,SAE,43,0.99,2
1526,model.blocks.1.activation,SOM,15,0.9533333333333334,2
1527,model.node_s2s,baseline,29,0.6984924623115578,2
1528,model.blocks.2.activation,SOM,18,0.9704142011834319,2
1529,model.edge_s2s,SAE,94,0.8586387434554974,2
1530,model.edge_s2s,SAE,38,0.9072164948453608,2
1531,model.state_encoder.layers.1,baseline,9,0.9086294416243654,2
1532,model.node_s2s,SAE,108,0.9015544041450777,2
1533,model.edge_s2s,SOM,12,0.976878612716763,2
1534,model.edge_s2s,SAE,65,0.9090909090909091,2
1535,model.state_encoder.layers.1,SAE,45,0.8666666666666667,2
1536,model.output_proj.layers.2,SAE,23,0.890625,2
1537,model.edge_s2s,SOM,22,0.9381443298969072,2
1538,model.output_proj.layers.2,SOM,22,0.9884393063583815,2
1539,model.blocks.2.activation,SAE,30,0.9644670050761421,2
1540,model.edge_s2s,baseline,25,0.8578947368421053,2
1541,model.node_s2s,SAE,114,0.9214659685863874,2
1542,model.state_encoder.layers.1,baseline,6,0.84,2
1543,model.edge_s2s,SAE,55,0.8418367346938775,2
1544,model.edge_s2s,SAE,183,0.6373056994818653,2
1545,model.edge_s2s,SAE,2,0.8277777777777777,2
1546,model.blocks.2.activation,SOM,1,0.9695121951219512,2
1547,model.node_s2s,SAE,8,0.9166666666666666,2
1548,model.blocks.1.activation,SOM,7,0.9794520547945206,2
1549,model.state_encoder.layers.1,baseline,1,0.8333333333333334,2
1550,model.state_encoder.layers.1,SAE,5,0.8121827411167513,2
1551,model.edge_s2s,SOM,17,0.9661016949152542,2
1552,model.output_proj.layers.2,SOM,23,0.9631578947368421,2
1553,model.node_s2s,baseline,1,0.9781420765027322,2
1554,model.blocks.1.activation,baseline,11,0.8974358974358975,2
1555,model.output_proj.layers.2,SAE,15,0.9015544041450777,2
1556,model.edge_s2s,SAE,54,0.8958333333333334,2
1557,model.edge_s2s,SOM,18,0.9398907103825137,2
1558,model.edge_s2s,SAE,28,0.7794871794871795,2
1559,model.state_encoder.layers.1,SOM,1,0.9411764705882353,2
1560,model.output_proj.layers.2,SAE,8,0.8717948717948718,2
1561,model.node_s2s,SOM,17,1.0,2
1562,model.edge_s2s,baseline,60,0.9838709677419355,2
1563,model.edge_s2s,SAE,128,0.8865979381443299,2
1564,model.edge_s2s,SAE,67,0.7628865979381443,2
1565,model.node_s2s,baseline,25,0.8928571428571429,2
1566,model.state_encoder.layers.1,SAE,44,0.8743455497382199,2
1567,model.edge_s2s,SAE,17,0.8622448979591837,2
1568,model.output_proj.layers.2,baseline,14,0.8205128205128205,2
1569,model.node_s2s,SAE,31,0.9222797927461139,2
1570,model.node_s2s,SAE,48,0.9246231155778895,2
1571,model.state_encoder.layers.1,SAE,42,0.98,2
1572,model.output_proj.layers.2,SAE,9,0.8865979381443299,2
1573,model.edge_s2s,SAE,64,0.8854166666666666,2
1574,model.node_s2s,baseline,51,0.8622448979591837,2
1575,model.blocks.2.activation,SAE,0,0.955,2
1576,model.output_proj.layers.2,SAE,5,0.9191919191919192,2
1577,model.node_s2s,SAE,163,0.9132653061224489,2
1578,model.output_proj.layers.2,SAE,14,0.7577319587628866,2
1579,model.output_proj.layers.2,SAE,18,0.9123711340206185,2
1580,model.blocks.1.activation,SAE,9,0.9747474747474747,2
1581,model.edge_s2s,SAE,160,0.9086294416243654,2
1582,model.node_s2s,baseline,28,0.9742268041237113,2
1583,model.node_s2s,baseline,50,0.85,2
1584,model.node_s2s,SAE,96,0.9047619047619048,2
1585,model.output_proj.layers.2,baseline,15,0.9597989949748744,2
1586,model.state_encoder.layers.1,SAE,43,0.9597989949748744,2
1587,model.node_s2s,SAE,136,0.875,2
1588,model.edge_s2s,SAE,189,0.7409326424870466,2
1589,model.blocks.2.activation,baseline,10,0.9390862944162437,2
1590,model.blocks.2.activation,SAE,22,0.9696969696969697,2
1591,model.node_s2s,SAE,173,0.9148936170212766,2
1592,model.edge_s2s,baseline,33,0.8534031413612565,2
1593,model.edge_s2s,SAE,57,0.8333333333333334,2
1594,model.state_encoder.layers.1,SOM,3,0.9548387096774194,2
1595,model.edge_s2s,SAE,97,0.7864583333333334,2
1596,model.blocks.1.activation,SAE,7,0.9132653061224489,2
1597,model.blocks.0.activation,baseline,7,0.776595744680851,2
1598,model.edge_s2s,baseline,35,0.8535353535353535,2
1599,model.edge_s2s,SAE,27,0.7914438502673797,2
1600,model.node_s2s,SAE,20,0.87,2
1601,model.blocks.1.activation,SAE,4,0.8315789473684211,2
1602,model.node_s2s,baseline,23,0.9454545454545454,2
1603,model.output_proj.layers.2,SAE,31,0.8461538461538461,2
1604,model.output_proj.layers.2,SAE,7,0.9195979899497487,2
1605,model.node_s2s,SAE,104,0.9226804123711341,2
1606,model.edge_s2s,SAE,61,0.8469387755102041,2
1607,model.node_s2s,SAE,68,0.917098445595855,2
1608,model.node_s2s,SAE,5,0.9191919191919192,2
1609,model.blocks.0.activation,SOM,10,0.9664429530201343,2
1610,model.blocks.0.activation,SAE,31,0.8219895287958116,2
1611,model.edge_s2s,SOM,3,0.9879518072289156,2
1612,model.node_s2s,SOM,24,1.0,2
1613,model.output_proj.layers.2,SAE,17,0.8917525773195877,2
1614,model.node_s2s,SAE,67,0.94,2
1615,model.blocks.1.activation,SAE,45,0.8865979381443299,2
1616,model.edge_s2s,SAE,139,0.8673469387755102,2
1617,model.node_s2s,SAE,134,0.9105263157894737,2
1618,model.node_s2s,SAE,24,0.921875,2
1619,model.blocks.1.activation,SAE,43,0.7938144329896907,2
1620,model.node_s2s,SAE,91,0.9,2
1621,model.edge_s2s,SAE,127,0.9030612244897959,2
1622,model.edge_s2s,SAE,121,0.8802083333333334,2
1623,model.output_proj.layers.2,SAE,42,0.9390862944162437,2
1624,model.blocks.1.activation,SOM,24,0.9790209790209791,2
1625,model.edge_s2s,SAE,104,0.9333333333333333,2
1626,model.edge_s2s,SAE,174,0.8900523560209425,2
1627,model.node_s2s,SAE,39,0.9365079365079365,2
1628,model.blocks.1.activation,SAE,30,0.8051282051282052,2
1629,model.node_s2s,SAE,106,0.8911917098445595,2
1630,model.node_s2s,baseline,7,0.9794871794871794,2
1631,model.blocks.1.activation,SAE,20,0.8291457286432161,2
1632,model.node_s2s,baseline,4,0.9270833333333334,2
1633,model.blocks.0.activation,SOM,18,0.9771428571428571,2
1634,model.node_s2s,SAE,33,0.8888888888888888,2
1635,model.blocks.0.activation,SOM,23,0.9657534246575342,2
1636,model.blocks.2.activation,SAE,16,0.8917525773195877,2
1637,model.edge_s2s,baseline,22,0.955,2
1638,model.edge_s2s,SAE,16,0.8434343434343434,2
1639,model.blocks.0.activation,SAE,36,0.9848484848484849,2
1640,model.node_s2s,SAE,172,0.7956989247311828,2
1641,model.node_s2s,baseline,3,0.8783068783068783,2
1642,model.blocks.2.activation,SAE,21,0.9390862944162437,2
1643,model.node_s2s,SAE,179,0.9175257731958762,2
1644,model.node_s2s,SAE,71,0.90625,2
1645,model.edge_s2s,SAE,43,0.7098445595854922,2
1646,model.blocks.2.activation,SAE,14,0.9545454545454546,2
1647,model.node_s2s,baseline,53,0.8724489795918368,2
1648,model.node_s2s,baseline,13,0.9346733668341709,2
1649,model.edge_s2s,SAE,24,0.8461538461538461,2
1650,model.blocks.2.activation,SOM,5,0.9647887323943662,2
1651,model.edge_s2s,SAE,22,0.8534031413612565,2
1652,model.output_proj.layers.2,SOM,4,0.9847328244274809,2
1653,model.edge_s2s,SAE,81,0.8697916666666666,2
1654,model.output_proj.layers.2,SAE,34,0.8333333333333334,2
1655,model.edge_s2s,baseline,32,0.8693467336683417,2
1656,model.blocks.1.activation,baseline,9,0.9086294416243654,2
1657,model.node_s2s,SAE,61,0.8924731182795699,2
1658,model.blocks.2.activation,SAE,8,0.8838383838383839,2
1659,model.blocks.2.activation,SOM,8,0.9539473684210527,2
1660,model.edge_s2s,SAE,58,0.7210526315789474,2
1661,model.node_s2s,SAE,116,0.9282051282051282,2
1662,model.node_s2s,SAE,83,0.8724489795918368,2
1663,model.blocks.1.activation,SAE,5,0.9270833333333334,2
1664,model.state_encoder.layers.1,SAE,14,0.75,2
1665,model.state_encoder.layers.1,SAE,11,0.8520408163265306,2
1666,model.blocks.2.activation,SAE,46,0.923469387755102,2
1667,model.blocks.0.activation,SAE,30,0.964824120603015,2
1668,model.blocks.0.activation,SAE,44,0.8477157360406091,2
1669,model.output_proj.layers.2,SAE,36,0.9282051282051282,2
1670,model.blocks.2.activation,baseline,5,0.9128205128205128,2
1671,model.edge_s2s,SAE,150,0.7287234042553191,2
1672,model.node_s2s,SAE,51,0.8693467336683417,2
1673,model.blocks.0.activation,SOM,15,0.9781021897810219,2
1674,model.node_s2s,SAE,112,0.8770053475935828,2
1675,model.edge_s2s,SAE,86,0.9166666666666666,2
1676,model.edge_s2s,baseline,27,0.934640522875817,2
1677,model.edge_s2s,SAE,19,0.8802083333333334,2
1678,model.edge_s2s,SAE,79,0.8140703517587939,2
1679,model.blocks.1.activation,SAE,21,0.8717948717948718,2
1680,model.edge_s2s,SAE,106,0.8238341968911918,2
1681,model.node_s2s,baseline,59,0.8391959798994975,2
1682,model.blocks.2.activation,SOM,23,0.967948717948718,2
1683,model.state_encoder.layers.1,SAE,23,0.9447236180904522,2
1684,model.node_s2s,baseline,0,0.97,2
1685,model.node_s2s,SAE,81,0.8956043956043956,2
1686,model.edge_s2s,SAE,108,0.8085106382978723,2
1687,model.edge_s2s,SAE,92,0.6979166666666666,2
1688,model.output_proj.layers.2,SOM,17,0.9715909090909091,2
1689,model.edge_s2s,SAE,149,0.7938144329896907,2
1690,model.output_proj.layers.2,SAE,22,0.7823834196891192,2
1691,model.output_proj.layers.2,SAE,13,0.7614213197969543,2
1692,model.blocks.2.activation,SOM,11,0.987012987012987,2
1693,model.blocks.0.activation,SAE,11,0.841025641025641,2
1694,model.edge_s2s,baseline,52,0.8290155440414507,2
1695,model.edge_s2s,SAE,12,0.90625,2
1696,model.blocks.2.activation,baseline,3,0.9343434343434344,2
1697,model.edge_s2s,SAE,151,0.7839195979899497,2
1698,model.edge_s2s,SAE,34,0.8385416666666666,2
1699,model.node_s2s,SAE,133,0.9045226130653267,2
1700,model.node_s2s,SAE,149,0.9114583333333334,2
1701,model.node_s2s,baseline,27,0.9743589743589743,2
1702,model.edge_s2s,SAE,87,0.8730964467005076,2
1703,model.edge_s2s,baseline,51,0.8163265306122449,2
1704,model.blocks.1.activation,SOM,17,0.9548022598870056,2
1705,model.state_encoder.layers.1,SOM,4,0.9629629629629629,2
1706,model.edge_s2s,SAE,181,0.8186528497409327,2
1707,model.node_s2s,SAE,80,0.7538461538461538,2
1708,model.node_s2s,SAE,4,0.9444444444444444,2
1709,model.edge_s2s,SAE,15,0.7668393782383419,2
1710,model.output_proj.layers.2,SOM,1,0.9797297297297297,2
1711,model.blocks.1.activation,SAE,2,0.8883248730964467,2
1712,model.edge_s2s,SAE,88,0.8082901554404145,2
1713,model.blocks.0.activation,SOM,1,0.9664429530201343,2
1714,model.state_encoder.layers.1,SOM,7,0.9671052631578947,2
1715,model.node_s2s,SOM,7,1.0,2
1716,model.node_s2s,baseline,17,0.955,2
1717,model.blocks.2.activation,SAE,39,0.9278350515463918,2
1718,model.blocks.1.activation,baseline,6,0.84,2
1719,model.edge_s2s,baseline,61,0.8963730569948186,2
1720,model.blocks.0.activation,baseline,0,0.9788359788359788,2
1721,model.blocks.2.activation,SAE,6,0.8260869565217391,2
1722,model.edge_s2s,SAE,142,0.890625,2
1723,model.node_s2s,SAE,40,0.8461538461538461,2
1724,model.node_s2s,SAE,75,0.8852459016393442,2
1725,model.blocks.1.activation,SAE,24,0.65625,2
1726,model.node_s2s,baseline,57,0.8762886597938144,2
1727,model.node_s2s,baseline,63,0.898989898989899,2
1728,model.node_s2s,SAE,64,0.9010416666666666,2
1729,model.blocks.2.activation,SOM,22,0.9722222222222222,2
1730,model.edge_s2s,SAE,166,0.7948717948717948,2
1731,model.blocks.2.activation,SOM,10,0.9655172413793104,2
1732,model.edge_s2s,SAE,164,0.7835051546391752,2
1733,model.blocks.2.activation,SAE,35,0.7684210526315789,2
1734,model.node_s2s,SAE,74,0.8934010152284264,2
1735,model.blocks.2.activation,SAE,40,0.865979381443299,2
1736,model.node_s2s,SAE,103,0.9,2
1737,model.edge_s2s,SAE,185,0.7680412371134021,2
1738,model.blocks.1.activation,baseline,12,0.8737373737373737,2
1739,model.blocks.0.activation,SOM,12,0.9720670391061452,2
1740,model.blocks.0.activation,SAE,26,0.8115183246073299,2
1741,model.blocks.2.activation,SAE,28,0.8633879781420765,2
1742,model.blocks.1.activation,SOM,6,0.954248366013072,2
1743,model.node_s2s,SAE,92,0.9206349206349206,2
1744,model.blocks.1.activation,SAE,40,0.7880434782608695,2
1745,model.edge_s2s,SAE,66,0.7989690721649485,2
