band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,cbm,vbm,target
1.644,0.9916511,11.72317,0.0,0.3700456,0.3698221,-4.991702,-0.2653492,0.0,0.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,0.0007832,0.0001958,1.192997e-06,-4.888559,656.4978,2.1168,0.4728,1
5.026,1.611688,22.36312,0.0,-2.656849,0.1392006,-6.600009,-0.3672376,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.07e-05,3.07e-05,4.575986e-07,-6.479675,67.08937,2.4453,-2.5807,1
4.2188,2.495709,21.02713,0.0,-1.201004,0.0,-3.708837,-0.2920001,0.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.874092,420.5427,2.9611,-1.2577,1
0.0,4.627633,18.09684,0.0,3.866579,0.01264743,-13.38057,-0.09234999,0.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,1.0,0.0042834,0.0042834,2.366933e-05,-3.027874,180.9684,0.0,0.0,1
1.2347,0.9755116,12.50681,0.0,-0.8021167,0.3081579,-4.700242,-0.1240294,0.0,0.0,0.0,0.0,3.0,72.0,0.0,0.0,0.0,0.0006608,8.26e-05,7.338223e-07,-4.564131,900.4905,0.4466,-0.7881,1
4.3638,1.000495,13.02601,0.0,-1.951499,0.04155897,-3.442458,-0.1440072,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,9.3e-05,9.3e-05,6.490512e-07,-3.312276,143.2861,2.3412,-2.0226,1
0.034,1.571978,12.35035,0.0,-0.7708788,0.5841082,-5.82717,-0.5068904,1.0,0.0,0.0,0.0,5.0,84.0,0.0,0.0,0.0,0.0002711,6.7775e-05,2.613189e-07,-5.596503,1037.43,-0.7629,-0.7969,1
0.0,19.48125,20.28907,0.0,14.72247,0.09751105,-79.84453,0.09751105,0.0,1.0,1.0,0.0,1.0,30.0,20.0,5.0,0.0,14.78546,0.4928487,0.02429134,-79.84453,608.672,14.7053,14.7304,1
0.0,16.2462,22.46889,0.0,11.93125,0.182092,-70.56258,0.182092,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0277232,0.0138616,0.000154231,-10.06504,179.7511,0.0,0.0,1
0.0,20.11372,19.65108,0.0,15.18229,0.0,-79.94204,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.94204,39.30215,0.0,0.0,1
