band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,homogeneous_poisson,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,universal_anisotropy,volume,target
0.0,19.64638,14.12965,0.0,8.641591,0.0,-46.3213,-0.09121244,0.237,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-46.3213,0.017,113.0372,1
0.0,13.24204,13.0622,0.0,6.085937,0.480462,-31.50724,0.04470919,0.0,0.0,0.0,1.0,0.0,2.0,81.0,0.0,0.0,1.0,0.0187229,0.0187229,1.769586e-05,-10.64611,0.0,1058.038,1
0.0,9.671036,11.95971,0.0,4.925481,0.9762219,-22.45065,-0.167542,0.0,0.0,1.0,1.0,0.0,2.0,6.0,1.0,2.0,1.0,2.560851,1.280425,0.03568719,-22.45065,0.0,71.75826,1
0.0,12.33584,14.61684,0.0,6.044543,1.794441,-27.83391,1.686917,0.404,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0023746,0.0023746,4.061411e-05,-4.672477,-8.391,58.46736,1
0.0,16.10705,10.36306,0.0,8.579265,0.0,-30.43815,-0.2723555,0.25,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.43815,0.115,20.72611,1
0.0,19.9489,14.10331,0.0,9.684364,0.0,-45.66667,-0.04101984,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.39e-05,3.39e-05,6.009227e-07,-45.66667,0.0,56.41325,1
0.0,6.005877,34.37379,0.0,2.020435,1.956069,-3.543379,1.612797,0.36,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,7.15e-05,7.15e-05,4.160146e-07,-3.543379,66.779,171.869,1
0.0,6.587068,24.44719,0.0,4.129494,0.0,-6.146982,-0.3894261,0.258,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,3.2e-06,3.2e-06,2.617888e-08,-21.56553,1.284,122.236,1
0.0,4.541541,11.26921,0.0,6.944652,0.7640788,-4.256831,0.7571133,0.482,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0003483,0.0003483,1.030241e-05,-4.256831,7.406,33.80763,1
0.0,3.111525,6.355975,0.0,6.53491,0.3459789,-8.149907,-0.4184752,0.233,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0036087,0.0036087,0.0001419413,-8.059657,2.056,25.4239,1
0.0,7.103059,40.45295,0.0,1.44491,0.0,0.0,0.0,0.263,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.12e-05,1.12e-05,2.768648e-07,0.0,3.017,40.45295,1
0.0,10.42278,15.71013,0.0,6.97877,0.178167,-24.94712,-0.1912677,0.33,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0005944,0.0005944,9.458864e-06,-9.24335,0.688,62.84053,1
0.0,12.89458,22.97007,0.0,11.68961,0.1330416,-7.607842,0.04264913,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0223419,0.0223419,0.0004863263,-7.607842,0.0,45.94015,1
0.0,9.936677,13.57676,0.0,9.63065,0.0,-22.09792,-0.3739011,0.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.09792,0.0,217.2282,1
0.0,1.191601,12.06941,0.0,1.359719,0.6531392,-4.137578,0.4534165,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0009089,0.0009089,8.36734e-06,-3.523389,0.0,108.6247,1
0.0,17.47015,14.89475,0.0,6.425729,0.0,-41.07891,-0.2106904,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,2.11e-05,2.11e-05,3.541517e-07,-41.07891,0.0,59.57899,1
0.0,12.31799,13.62484,0.0,8.106731,0.1309597,-25.29358,0.1309597,0.231,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.4e-06,2.4e-06,1.761489e-07,-25.29358,0.425,13.62484,1
0.1291,10.06782,14.32546,0.0,8.501277,0.00656748,-19.91958,-0.271321,0.301,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.91958,0.899,114.6037,1
0.0,1.49418,9.625299,0.0,2.640434,0.3468927,-4.443824,0.14717,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0008192,0.0008192,9.45656e-06,-3.829635,0.0,86.62769,1
1.9255,3.227535,6.627319,0.0,8.160109,0.67066,-8.141996,0.137499,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,1.0,0.0011448,0.0002862,3.925899e-06,-7.945087,0.0,291.602,1
0.0,9.849712,18.87751,0.0,7.482938,1.431116,-28.70691,1.127003,1.962,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.2343031,0.2343031,0.004137253,-6.858569,-27.458,56.63252,1
4.7783,3.302142,6.240004,0.0,6.968864,0.1791756,-9.471356,-1.233803,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0002724,6.81e-05,5.456728e-06,-8.609648,0.0,49.92003,1
0.0,12.92206,15.47512,0.0,7.21311,0.1901337,-30.61729,-0.2610354,0.337,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,0.1270146,0.1270146,0.002051916,-9.669425,0.862,61.90049,1
0.0,9.528406,14.03266,0.0,9.544873,0.1351013,-21.79205,-0.1251077,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0170271,0.00851355,0.0001516738,-9.235902,0.0,112.2613,1
0.0,5.365885,28.20493,0.0,6.952417,0.03453017,-5.741742,-0.1852894,0.255,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0001904,0.0001904,1.350119e-06,-5.741742,0.017,141.0246,1
0.0,13.85967,14.38351,0.0,8.024151,0.00190674,-32.57773,-0.001583923,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,1.8e-06,9e-07,1.564292e-08,-32.57773,0.0,115.0681,1
