band_gap,density,density_atomic,deprecated,efermi,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,volume,cbm,vbm,target,energy_above_hull,energy_per_atom,formation_energy_per_atom,uncorrected_energy_per_atom
0.0,4.378282,19.46602,0.0,1.369319,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,2.000508,2.000508,0.02055385,97.3301,0.0,0.0,0,1.443815,-6.248261,-1.684083,-5.836061
0.0,4.576206,19.01139,0.0,-0.1297555,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,1.997838,1.997838,0.02101728,95.05694,0.0,0.0,0,1.466254,-6.149088,-1.618481,-5.736888
0.0,4.403044,19.50756,0.0,-0.1728113,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,2.00114,2.00114,0.02051656,97.53782,0.0,0.0,0,1.474403,-6.122359,-1.586287,-5.710159
0.0,2.799,18.56384,0.0,-1.413027,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,4.000075,4.000075,0.04309534,92.8192,0.0,0.0,0,0.6004236,-3.935399,-0.4995895,-3.523199
0.0,3.853398,20.09783,0.0,0.967425,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.3616125,0.3616125,0.003598522,100.4892,0.0,0.0,0,3.077492,-5.346456,-0.4122043,-4.934256
0.0,6.990459,19.48541,0.0,0.2520512,0.0,1.0,1.0,0.0,3.0,5.0,3.0,2.0,1.0,2.00035,2.00035,0.02053177,97.42705,0.0,0.0,0,0.0,0.0,0.0,0.0
3.6753,2.356082,14.32301,0.0,-2.237001,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,257.8141,1.3356,-2.3397,0,0.2470657,-5.756204,0.2470657,-5.756204
0.0,5.284415,19.34471,0.0,2.070739,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0094893,0.0094893,9.810743e-05,96.72356,0.0,0.0,0,1.966421,-2.86148,0.5842971,-2.44928
0.0,2.956884,25.20653,0.0,-1.516749,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.02380336,126.0327,0.0,0.0,0,0.5736075,-4.821337,-1.23991,-4.409137
0.0,3.193732,14.60055,0.0,-0.9262952,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,4.000086,4.000086,0.05479363,73.00277,0.0,0.0,0,0.5468869,-4.243205,-0.6939557,-3.831005
0.0044,2.701278,16.96178,0.0,-1.20107,0.0,1.0,0.0,0.0,3.0,48.0,4.0,9.0,0.0,8.791549,4.395774,0.01079824,814.1652,-1.1989,-1.2033,0,0.2184994,-7.695323,0.1646292,-3.829716
0.0,5.51292,19.56833,0.0,2.425062,0.0,1.0,1.0,0.0,4.0,10.0,1.0,1.0,0.0,7.126234,7.126234,0.03641718,195.6833,0.0,0.0,0,1.998676,-6.231239,-1.055574,-5.819039
0.0,2.088815,17.50299,0.0,-1.510258,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.999887,3.999887,0.04570518,87.51496,0.0,0.0,0,0.6109778,-3.959772,-0.4937952,-3.547572
1.2103,2.434144,14.23231,0.0,-1.203683,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,227.7169,-0.166,-1.3763,0,0.2008558,-5.807742,0.2008558,-5.807742
0.0,3.607711,24.92784,0.0,-1.276718,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.02406947,124.6392,0.0,0.0,0,0.5158273,-4.828164,-1.276904,-4.415964
0.0,1.977861,19.89683,0.0,0.08750993,0.0,1.0,1.0,0.0,2.0,12.0,8.0,1.0,1.0,3.999921,0.9999802,0.01675275,238.762,0.0,0.0,0,0.04510907,-4.610848,-0.932216,-4.503515
0.0,6.399227,20.37132,0.0,2.305606,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,2.96e-05,2.96e-05,2.906047e-07,101.8566,0.0,0.0,0,1.095172,-5.108779,-1.011096,-4.696579
0.0,4.027296,18.14229,0.0,-0.1279838,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0002015,0.0002015,2.22133e-06,90.71143,0.0,0.0,0,0.6897979,-3.787977,-0.4105985,-3.375777
2.6476,0.9171351,64.19021,0.0,-4.297326,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.043,-1.7093,-4.3569,0,0.07299328,-6.079446,0.07299328,-6.079446
5.1112,4.365695,11.72262,0.0,2.092516,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,1.0,2.27e-05,1.135e-05,1.61369e-07,140.6714,7.1124,2.0012,0,0.5539954,-4.31055,-0.5375293,-3.85255
0.0,4.2281189999999995,13.56818,0.0,0.37450534999999996,0.0,0.5,1.0,0.0,3.0,5.0,0.5,0.5,0.0,0.36248895,0.36248895,0.005578985295,67.84090499999999,0.0,0.0,0,3.061025,-3.7009135,1.3081795,-3.2887135
0.0,3.191959,9.883457,0.0,-3.658692,0.0,1.0,1.0,0.0,1.0,8.0,8.0,5.0,1.0,8.0,2.0,0.1011792,79.06765,0.0,0.0,0,0.7766549,-2.347,0.7766549,-2.347
0.1782,2.130136,10.70691,0.0,1.066227,0.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,1.0,1.000486,1.000486,0.02336075,42.82763,1.159,0.9808,0,0.2390324,-4.81306,-0.6216315,-4.81306
0.0,3.457871,14.14824,0.0,-0.8221259,0.0,0.0,1.0,0.0,3.0,32.0,0.0,0.0,0.0,1.781632,0.8908158,0.003935188,452.7437,0.0,0.0,0,0.0,0.0,0.0,0.0
0.9646,2.372477,15.73691,0.0,0.01771906,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,377.6858,0.9357,-0.0289,0,0.1693377,-5.855242,0.1693377,-5.855242
0.0,2.358902,17.52415,0.0,0.8660185,0.0,1.0,1.0,0.0,3.0,14.0,8.0,3.0,0.0,3.999791,1.999896,0.01630318,245.3381,0.0,0.0,0,1.812447,-4.201023,-0.4567151,-3.808451
0.5808,1.84912,19.55351,0.0,-0.9548535,0.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,1.0,1.000019,1.000019,0.01278568,78.21404,-0.2652,-0.846,0,0.0813923,-4.648642,-0.6516015,-4.648642
0.0234,2.258481,17.35005,0.0,-1.588384,1.0,1.0,0.0,0.0,3.0,102.0,9.0,33.0,0.0,13.4954,4.498466,0.007625787,1769.706,-1.5696,-1.593,0,0.1454619,-6.5794,-0.02110731,-4.036922
0.6064,2.11736,13.91808,0.0,0.1399494,0.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,0.0,1.000246,1.000246,0.01796668,55.6723,0.4973,-0.1091,0,0.08382628,-5.937905,-0.576372,-4.642381
7.5517,0.04184964,39.99374,0.0,-6.591373,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.02500391,39.99374,0.8967,-6.655,0,2.330944,-1.124168,2.330944,-1.124168
0.0,3.212277,22.85743,0.0,-1.188552,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.02624968,114.2871,0.0,0.0,0,0.4570931,-4.862161,-1.35621,-4.449961
0.0,3.396295,19.35098,0.0,1.03542,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0004339,0.0004339,4.484528e-06,96.7549,0.0,0.0,0,1.030653,-3.829854,-0.2954782,-3.417654
0.0,2.326334,13.08363,0.0,0.7343725,0.0,1.0,1.0,1.0,2.0,6.0,4.0,1.0,0.0,1.999999,0.9999997,0.02547713,78.50177,0.0,0.0,0,0.0,-6.042092,-0.8802644,-6.042092
0.0,3.568681,20.56495,0.0,-0.1081332,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.02917586,102.8247,0.0,0.0,0,0.4246967,-11.43317,-1.429283,-4.622397
2.9081,2.473798,14.24552,0.0,-1.69839,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,598.312,1.0907,-1.8174,0,0.1901218,-6.613877,-0.2844524,-6.613877
0.0,2.289246,11.30539,0.0,-0.2915942,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,4.00043,4.00043,0.07077032,56.52694,0.0,0.0,0,0.4691732,-4.3539,-0.7324127,-3.9417
0.0,2.168134,14.03829,0.0,0.7127525,0.0,1.0,1.0,0.0,2.0,12.0,8.0,1.0,0.0,3.999999,0.9999998,0.02374458,168.4595,0.0,0.0,0,0.01981278,-6.022279,-0.8604516,-4.525567
3.1683,2.850629,12.49891,0.0,0.7289297,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,1.0,0.0022336,0.0011168,5.584488e-06,399.965,3.7018,0.5335,0,0.03530816,-6.9047,-0.568224,-4.795982
0.0,2.361598,12.8314,0.0,-2.740534,0.0,1.0,1.0,0.0,2.0,8.0,3.0,8.0,1.0,1.999951,0.9999756,0.01948298,102.6512,0.0,0.0,0,0.2141495,-3.618754,0.2141495,-2.311428
0.1307,3.252537,15.66799,0.0,0.2899658,0.0,1.0,0.0,1.0,5.0,68.0,20.0,13.0,1.0,7.996073,1.999018,0.007505065,1065.424,0.381,0.2503,0,0.0,-5.499896,-1.040185,-4.974543
0.0,4.879051,13.57102,0.0,1.23993,0.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,1.0,2.994253,2.994253,0.04412716,67.85511,0.0,0.0,0,0.8200657,-11.81191,-1.36373,-6.399571
0.0,5.035446,13.73665,0.0,2.658861,0.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,0.0,1.054021,1.054021,0.01534611,68.68324,0.0,0.0,0,2.008286,-10.71757,-0.5326266,-4.990852
4.9222,3.092457,14.73564,0.0,-1.715582,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,618.897,3.2887,-1.6335,0,0.1816964,-8.240992,-0.3775838,-8.240992
0.0,2.928769,19.67902,0.0,-0.7984908,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.03048932,98.39511,0.0,0.0,0,0.4217637,-5.050004,-1.481419,-4.637804
4.0634,2.66826,13.35317,0.0,-0.5349822,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,427.3016,3.5056,-0.5578,0,0.1487203,-6.791288,-0.4548119,-6.791288
0.0,4.046857,11.69256,0.0,0.7228853,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.05131468,58.4628,0.0,0.0,0,0.7759268,-4.961338,-1.04599,-4.549138
0.0,3.460042,13.50719,0.0,-0.7537684,0.0,1.0,1.0,1.0,3.0,32.0,2.0,2.0,0.0,12.0,6.0,0.027763,432.2299,0.0,0.0,0,0.0,-5.561017,-0.857212,-8.465259
0.0,4.171795,16.46181,0.0,2.188503,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,2.000029,2.000029,0.02429901,82.30907,0.0,0.0,0,1.44977,-5.416596,-1.242203,-5.004396
4.8339,2.032143,13.6814,0.0,-1.857268,0.0,0.0,0.0,0.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.414,2.8977,-1.9362,0,0.01938309,-4.714652,-0.539192,-4.256652
0.0,3.100596,15.77851,0.0,-1.802421,0.0,0.0,1.0,0.0,3.0,32.0,0.0,0.0,0.0,1.764657,0.8823283,0.003494977,504.9122,0.0,0.0,0,0.0,0.0,0.0,0.0
3.9271,3.224557,14.0733,0.0,0.2127503,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,450.3457,4.0932,0.1661,0,0.09084381,-8.068092,-0.5849731,-8.068092
0.0,1.971566,17.92984,0.0,0.1447701,0.0,1.0,1.0,0.0,3.0,20.0,8.0,3.0,0.0,8.000482,2.00012,0.02231052,358.5969,0.0,0.0,0,0.5728404,-5.762234,-0.2425201,-4.05126
0.3631,2.223869,16.62047,0.0,-1.484026,0.0,1.0,0.0,0.0,3.0,38.0,8.0,15.0,0.0,7.999766,3.999883,0.01266632,631.5778,-1.4839,-1.847,0,0.3118929,-6.157143,-0.6784978,-6.030038
0.0,4.301357,18.03854,0.0,2.092871,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,144.3083,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,2.214515,19.07219,0.0,-0.9753189,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.03145942,95.36094,0.0,0.0,0,0.4395823,-5.067112,-1.46836,-4.654912
0.1538,4.789437,17.19313,0.0,-0.7257951,0.0,1.0,0.0,0.0,2.0,8.0,6.0,1.0,0.0,6.001003,3.000501,0.04362938,137.545,-0.6814,-0.8352,0,0.4271937,-13.82551,-1.921787,-6.361417
5.0743,3.710826,13.06897,0.0,0.3302306,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,418.207,5.274,0.1997,0,0.0206888,-8.450961,-0.6318253,-4.782524
1.1804,2.29172,18.56029,0.0,-2.285487,0.0,0.0,0.0,1.0,3.0,42.0,0.0,0.0,1.0,0.0002031,0.00010155,2.605409e-07,779.532,-1.0208,-2.2012,0,0.0,-5.259823,-0.8518558,-4.736395
0.5132,1.819295,19.43053,0.0,-0.8650801,1.0,1.0,0.0,0.0,3.0,20.0,12.0,12.0,1.0,12.0,3.0,0.03087923,388.6107,-0.4039,-0.9171,0,0.5105026,-5.824572,-0.3048579,-4.113598
6.6359,0.03756241,44.55848,0.0,-6.408735,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.02244242,89.11695,0.2268,-6.4091,0,0.0,0.0,0.0,0.0
4.4999,2.023259,16.74831,0.0,-0.8668126,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,100.4898,3.5264,-0.9735,0,0.1114617,-6.161209,-0.5680054,-4.265189
0.0,1.759009,18.90692,0.0,-0.1271001,0.0,0.0,1.0,0.0,2.0,36.0,0.0,0.0,1.0,0.0010179,8.4825e-05,1.495484e-06,680.6492,0.0,0.0,0,1.451719,-8.492455,-1.594099,-6.464545
0.0,2.238046,9.630583,0.0,1.046206,0.0,1.0,1.0,0.0,2.0,6.0,4.0,1.0,1.0,1.999717,0.9998587,0.03460707,57.7835,0.0,0.0,0,0.08308098,-4.977851,-1.040035,-4.870518
0.2098,5.896364,15.15523,0.0,-0.3780429,0.0,1.0,0.0,0.0,2.0,8.0,6.0,1.0,1.0,6.000196,3.000098,0.04948949,121.2418,-0.3124,-0.5222,0,0.4580893,-14.98628,-2.03443,-6.414768
0.0,4.980294,17.19371,0.0,1.638552,0.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,0.9933301,0.9933301,0.01155457,85.96856,0.0,0.0,0,0.8752422,-14.12301,-2.089934,-6.589128
0.0,4.308677,15.81725,0.0,0.9531411,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.03793328,79.08623,0.0,0.0,0,0.4803329,-10.71139,-1.281301,-4.38465
1.0529,2.165042,22.21817,0.0,-0.7708597,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,266.618,0.2298,-0.8231,0,0.2655162,-5.822993,0.2655162,-5.822993
0.0,5.432084,18.73922,0.0,-1.142997,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,0.0320184,93.69612,0.0,0.0,0,0.0,0.0,0.0,0.0
3.1089,2.830786,17.89129,0.0,-1.467662,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0042659,0.001066475,9.934768e-06,429.391,1.5793,-1.5296,0,0.03337154,-4.597901,-0.8489923,-4.139901
0.0,3.375401,27.04172,0.0,0.9381069,0.0,1.0,1.0,0.0,2.0,6.0,4.0,1.0,1.0,2.000023,1.000011,0.01232677,162.2503,0.0,0.0,0,0.04439095,-13.23234,-0.8921694,-4.425231
0.0,6.577315,13.31673,0.0,1.824931,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,0.9851903,0.4925951,0.00739814,133.1673,0.0,0.0,0,0.1899807,-4.290941,-0.1824077,-3.878741
0.1889,5.701387,15.50395,0.0,-0.4464417,0.0,1.0,0.0,0.0,2.0,8.0,6.0,1.0,1.0,6.000821,3.000411,0.04838138,124.0316,-0.3786,-0.5675,0,0.4540093,-14.71219,-2.021369,-6.407879
0.1564,5.35925,16.02858,0.0,-0.4592765,0.0,1.0,0.0,0.0,2.0,8.0,6.0,1.0,0.0,6.000049,3.000025,0.04679181,128.2286,-0.3499,-0.5063,0,0.443372,-14.2783,-2.001202,-6.400201
0.0,2.118937,13.07947,0.0,0.3822409,0.0,1.0,1.0,0.0,4.0,12.0,6.0,3.0,0.0,3.999245,3.999245,0.02548042,156.9537,0.0,0.0,0,0.8472035,-5.262,-0.6777095,-5.14125
0.0,2.398781,16.40549,0.0,0.367788,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.02031841,49.21646,0.0,0.0,0,0.0,-4.655957,-0.977325,-6.92483
4.898,3.314464,13.75425,0.0,-0.3888148,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,440.1361,4.4557,-0.4423,0,0.08574045,-8.024273,-0.5624554,-8.024273
2.3744,3.476756,16.50298,0.0,-0.7088416,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,99.01786,1.5646,-0.8098,0,0.1165931,-4.378028,-0.2946068,-3.920028
0.32625000000000004,1.2904966500000001,47.70483,0.0,-1.24081496,0.5,1.0,0.0,0.0,2.0,6.0,4.0,1.0,0.0,1.999851,0.9999255499999999,0.010930414500000001,286.229,-0.9925999999999999,-1.31885,0,0.119382455,-4.536575,-0.8579426,-5.6173445
4.8961,3.386144,13.56529,0.0,-0.2869423,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0892,4.5107,-0.3854,0,0.08353384,-8.025638,-0.5629425,-8.025638
4.9878,3.573885,13.38289,0.0,0.1846783,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,1.0,0.0004002,0.0002001,9.344955e-07,428.2524,5.0661,0.0783,0,0.01737227,-8.251545,-0.6286123,-4.799759
5.0285,3.823792,12.6374,0.0,0.0215554,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,404.3969,4.9207,-0.1078,0,0.08781954,-8.293047,-0.5486369,-8.293047
5.7915,3.331876,14.43065,0.0,-1.039569,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,461.7807,4.675,-1.1165,0,0.09687274,-8.2247,-0.5455462,-8.2247
0.0,2.63377,12.79353,0.0,2.222347,0.0,1.0,1.0,0.0,3.0,14.0,6.0,2.0,0.0,4.001447,2.000724,0.0223408,179.1094,0.0,0.0,0,1.642751,-5.930339,-0.3580585,-3.971655
