band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,cbm,vbm,target
3.8828,3.061692,24.64393,0.0,-1.39033,0.001596425,-8.361242,-1.289416,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.361242,147.8636,2.3591,-1.5237,1
4.4143,1.773243,13.23457,0.0,-1.203942,0.0,-4.518595,-0.8872023,1.0,0.0,0.0,1.0,4.0,84.0,0.0,0.0,0.0,0.0019341,0.000483525,1.739761e-06,-4.320834,1111.704,3.1639,-1.2504,1
0.311,2.080961,18.19216,0.0,-2.573923,0.1124578,-6.013388,-1.047848,0.0,1.0,0.0,0.0,4.0,32.0,18.0,5.0,1.0,6.035677,3.017839,0.01036793,-5.540325,582.149,-2.5739,-2.8849,1
3.3831,3.060425,11.23719,0.0,-1.938674,0.02054836,-7.189098,-0.7513283,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.189098,314.6414,1.4086,-1.9745,1
0.0,4.631569,11.41844,0.0,1.751688,0.1642846,-7.948389,-0.3590238,0.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,0.9865222,0.9865222,0.0287991,-4.73682,34.25532,0.0,0.0,1
2.8552,2.03103,14.83058,0.0,-1.33579,0.239685,-6.519974,-0.7755664,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0031885,0.000797125,6.718592e-06,-6.176474,474.5786,1.4496,-1.4056,1
1.7013,1.777167,16.0649,0.0,-0.8893227,0.5136713,-6.623633,-0.7065008,0.0,0.0,0.0,0.0,4.0,44.0,0.0,0.0,0.0,0.003059,0.00076475,4.327615e-06,-6.248905,706.8558,0.7025,-0.9988,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0723,4.151051,26.04483,0.0,-1.578415,0.146372,-5.603057,-0.7772198,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.00049,0.000245,2.351714e-06,-5.277807,208.3586,1.4303,-1.642,1
1.0492,4.706138,25.48885,0.0,0.9195785,0.002713223,-14.84341,-0.7734142,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.84341,50.97769,1.9171,0.8679,1
1.2843,2.17872,14.77757,0.0,-1.339405,0.4378334,-6.572864,-1.350618,0.0,1.0,0.0,0.0,5.0,48.0,28.0,7.0,0.0,0.000486,0.0001215,6.851601e-07,-6.059114,709.3233,-0.1193,-1.4036,1
2.2052,3.61285,15.17368,0.0,-3.062857,0.04009482,-10.53921,-0.6857874,1.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.53921,606.9474,-0.775,-2.9802,1
1.125,4.702285,25.50973,0.0,0.9071145,0.0,-14.84612,-0.7761275,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.84612,102.0389,1.9853,0.8603,1
3.5477,1.8471609999999998,9.1059705,0.0,-1.25692635,0.03354274,-5.8099115,-1.0183072499999999,0.5,0.0,0.0,0.5,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.776372,291.39104999999995,2.20355,-1.34415,1
2.9054,4.814033,15.10514,0.0,0.5015026,0.0,-5.412548,-1.323404,0.0,0.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.80382,241.6823,3.2921,0.3867,1
0.0,7.739718,26.5998,0.0,1.908853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,7.38e-05,7.38e-05,1.387228e-06,0.0,53.1996,0.0,0.0,1
1.0565,8.749107,13.94143,0.0,3.540008,0.0,-18.99241,-0.7544983,0.0,0.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.99241,223.0629,4.5553,3.4988,1
2.3853,3.631951,15.09388,0.0,-2.785546,0.04027664,-10.53903,-0.6856056,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.53903,150.9388,-0.5792,-2.9645,1
