band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,cbm,vbm,target
1.9795,7.861222,13.71761,0.0,3.95917,0.0,-9.153255,-3.687773,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.32327,82.30569,5.7376,3.7581,1
5.5087,7.12906,14.39151,0.0,1.238737,0.0550453,-17.05142,-4.112339,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.4e-05,2.4e-05,5.558832e-07,-7.622647,43.17454,6.5901,1.0814,1
2.8622,8.110706,10.96583,0.0,1.355451,0.0,-17.35041,-4.158416,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,6.967645,6.967645,0.158849,-17.35041,43.86333,4.1396,1.2774,1
3.4356,7.102129,13.00411,0.0,2.16535,0.03955982,-19.10226,-3.811622,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.801944,78.02465,5.4608,2.0252,1
3.5612,7.099429,13.00905,0.0,2.080648,0.03895007,-19.10287,-3.812232,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,1.0,2.4e-06,1.2e-06,1.537391e-08,-9.802553,156.1086,5.5847,2.0235,1
2.1822,8.095845,13.18951,0.0,1.866604,0.0,-9.998897,-3.37469,0.0,0.0,0.0,1.0,3.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,-21.13395,303.3587,3.9357,1.7535,1
0.0,8.832993,13.63416,0.0,9.060677,0.0,-25.91577,-3.99256,0.0,1.0,1.0,1.0,3.0,12.0,4.0,2.0,1.0,1.998107,0.9990537,0.01221263,-25.91577,163.6099,0.0,0.0,1
0.0,7.866638,13.44155,0.0,5.064368,0.0201137,-21.08021,-3.245329,0.0,0.0,1.0,0.0,3.0,89.0,0.0,0.0,1.0,0.2614438,0.2614438,0.000218544,-9.628451,1196.298,0.0,0.0,1
0.0,4.702693,10.92392,0.0,7.307261,0.07448176,-12.90144,-1.868186,0.0,1.0,1.0,0.0,2.0,44.0,1.0,22.0,1.0,0.5771385,0.02623357,0.00120074,-9.758016,480.6525,0.0,0.0,1
2.6491,3.737913,17.43068,0.0,-1.845985,0.0,-9.162428,-2.883344,0.0,0.0,0.0,1.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.42888,697.2273,0.7047,-1.9444,1
3.3835,4.269971,11.91847,0.0,1.68925,0.0,-8.832549,-3.223226,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.24412,143.0216,5.0166,1.6331,1
3.2962,7.374828,13.01392,0.0,1.841136,0.0,-17.61843,-3.794446,0.0,0.0,0.0,1.0,3.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,-17.61843,416.4455,5.0191,1.7229,1
3.2793,4.729269,13.41609,0.0,2.030352,0.0,-14.18166,-3.760629,0.0,0.0,0.0,1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.18166,429.3149,5.1621,1.8828,1
3.3026,4.713656,11.85196,0.0,2.086734,0.0,-9.503865,-3.463393,1.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.27551,142.2235,5.1788,1.8762,1
3.2213,4.288465,16.62208,0.0,0.2827703,0.0,-13.45338,-3.70552,0.0,1.0,0.0,1.0,3.0,8.0,1.0,1.0,0.0,3.000001,3.000001,0.02256036,-13.45338,132.9766,3.3231,0.1018,1
0.0,3.91334,17.08545,0.0,4.038063,0.0639985,-12.4213,-4.10525,0.0,1.0,1.0,0.0,3.0,61.0,4.0,4.0,1.0,2.980951,2.980951,0.002860214,-6.832234,1042.213,0.0,0.0,1
